"","word"
"87789","in"
"87790","such"
"87791","a"
"87792","point"
"87793","should"
"87794","admit"
"87795","of"
"87796","doubt"
"87797","but"
"87798","really"
"87799","i"
"87800","know"
"87801","not"
"87802","what"
"87803","to"
"87804","say"
"87805","perhaps"
"87806","i"
"87807","am"
"87808","not"
"87809","doing"
"87810","her"
"87811","justice"
"87812","but"
"87813","she"
"87814","is"
"87815","very"
"87816","young"
"87817","she"
"87818","has"
"87819","never"
"87820","been"
"87821","taught"
"87822","to"
"87823","think"
"87824","on"
"87825","serious"
"87826","subjects"
"87827","and"
"87828","for"
"87829","the"
"87830","last"
"87831","half"
"87832","year"
"87833","nay"
"87834","for"
"87835","a"
"87836","twelvemonth"
"87837","she"
"87838","has"
"87839","been"
"87840","given"
"87841","up"
"87842","to"
"87843","nothing"
"87844","but"
"87845","amusement"
"87846","and"
"87847","vanity"
"87848","she"
"87849","has"
"87850","been"
"87851","allowed"
"87852","to"
"87853","dispose"
"87854","of"
"87855","her"
"87856","time"
"87857","in"
"87858","the"
"87859","most"
"87860","idle"
"87861","and"
"87862","frivolous"
"87863","manner"
"87864","and"
"87865","to"
"87866","adopt"
"87867","any"
"87868","opinions"
"87869","that"
"87870","came"
"87871","in"
"87872","her"
"87873","way"
"87874","since"
"87875","the"
"87876","shire"
"87877","were"
"87878","first"
"87879","quartered"
"87880","in"
"87881","meryton"
"87882","nothing"
"87883","but"
"87884","love"
"87885","flirtation"
"87886","and"
"87887","officers"
"87888","have"
"87889","been"
"87890","in"
"87891","her"
"87892","head"
"87893","she"
"87894","has"
"87895","been"
"87896","doing"
"87897","everything"
"87898","in"
"87899","her"
"87900","power"
"87901","by"
"87902","thinking"
"87903","and"
"87904","talking"
"87905","on"
"87906","the"
"87907","subject"
"87908","to"
"87909","give"
"87910","greater"
"87911","what"
"87912","shall"
"87913","i"
"87914","call"
"87915","it"
"87916","susceptibility"
"87917","to"
"87918","her"
"87919","feelings"
"87920","which"
"87921","are"
"87922","naturally"
"87923","lively"
"87924","enough"
"87925","and"
"87926","we"
"87927","all"
"87928","know"
"87929","that"
"87930","wickham"
"87931","has"
"87932","every"
"87933","charm"
"87934","of"
"87935","person"
"87936","and"
"87937","address"
"87938","that"
"87939","can"
"87940","captivate"
"87941","a"
"87942","woman"
"87943","but"
"87944","you"
"87945","see"
"87946","that"
"87947","jane"
"87948","said"
"87949","her"
"87950","aunt"
"87951","does"
"87952","not"
"87953","think"
"87954","so"
"87955","very"
"87956","ill"
"87957","of"
"87958","wickham"
"87959","as"
"87960","to"
"87961","believe"
"87962","him"
"87963","capable"
"87964","of"
"87965","the"
"87966","attempt"
"87967","of"
"87968","whom"
"87969","does"
"87970","jane"
"87971","ever"
"87972","think"
"87973","ill"
"87974","and"
"87975","who"
"87976","is"
"87977","there"
"87978","whatever"
"87979","might"
"87980","be"
"87981","their"
"87982","former"
"87983","conduct"
"87984","that"
"87985","she"
"87986","would"
"87987","think"
"87988","capable"
"87989","of"
"87990","such"
"87991","an"
"87992","attempt"
"87993","till"
"87994","it"
"87995","were"
"87996","proved"
"87997","against"
"87998","them"
"87999","but"
"88000","jane"
"88001","knows"
"88002","as"
"88003","well"
"88004","as"
"88005","i"
"88006","do"
"88007","what"
"88008","wickham"
"88009","really"
"88010","is"
"88011","we"
"88012","both"
"88013","know"
"88014","that"
"88015","he"
"88016","has"
"88017","been"
"88018","profligate"
"88019","in"
"88020","every"
"88021","sense"
"88022","of"
"88023","the"
"88024","word"
"88025","that"
"88026","he"
"88027","has"
"88028","neither"
"88029","integrity"
"88030","nor"
"88031","honour"
"88032","that"
"88033","he"
"88034","is"
"88035","as"
"88036","false"
"88037","and"
"88038","deceitful"
"88039","as"
"88040","he"
"88041","is"
"88042","insinuating"
"88043","and"
"88044","do"
"88045","you"
"88046","really"
"88047","know"
"88048","all"
"88049","this"
"88050","cried"
"88051","mrs"
"88052","gardiner"
"88053","whose"
"88054","curiosity"
"88055","as"
"88056","to"
"88057","the"
"88058","mode"
"88059","of"
"88060","her"
"88061","intelligence"
"88062","was"
"88063","all"
"88064","alive"
"88065","i"
"88066","do"
"88067","indeed"
"88068","replied"
"88069","elizabeth"
"88070","colouring"
"88071","i"
"88072","told"
"88073","you"
"88074","the"
"88075","other"
"88076","day"
"88077","of"
"88078","his"
"88079","infamous"
"88080","behaviour"
"88081","to"
"88082","mr"
"88083","darcy"
"88084","and"
"88085","you"
"88086","yourself"
"88087","when"
"88088","last"
"88089","at"
"88090","longbourn"
"88091","heard"
"88092","in"
"88093","what"
"88094","manner"
"88095","he"
"88096","spoke"
"88097","of"
"88098","the"
"88099","man"
"88100","who"
"88101","had"
"88102","behaved"
"88103","with"
"88104","such"
"88105","forbearance"
"88106","and"
"88107","liberality"
"88108","towards"
"88109","him"
"88110","and"
"88111","there"
"88112","are"
"88113","other"
"88114","circumstances"
"88115","which"
"88116","i"
"88117","am"
"88118","not"
"88119","at"
"88120","liberty"
"88121","which"
"88122","it"
"88123","is"
"88124","not"
"88125","worth"
"88126","while"
"88127","to"
"88128","relate"
"88129","but"
"88130","his"
"88131","lies"
"88132","about"
"88133","the"
"88134","whole"
"88135","pemberley"
"88136","family"
"88137","are"
"88138","endless"
"88139","from"
"88140","what"
"88141","he"
"88142","said"
"88143","of"
"88144","miss"
"88145","darcy"
"88146","i"
"88147","was"
"88148","thoroughly"
"88149","prepared"
"88150","to"
"88151","see"
"88152","a"
"88153","proud"
"88154","reserved"
"88155","disagreeable"
"88156","girl"
"88157","yet"
"88158","he"
"88159","knew"
"88160","to"
"88161","the"
"88162","contrary"
"88163","himself"
"88164","he"
"88165","must"
"88166","know"
"88167","that"
"88168","she"
"88169","was"
"88170","as"
"88171","amiable"
"88172","and"
"88173","unpretending"
"88174","as"
"88175","we"
"88176","have"
"88177","found"
"88178","her"
"88179","but"
"88180","does"
"88181","lydia"
"88182","know"
"88183","nothing"
"88184","of"
"88185","this"
"88186","can"
"88187","she"
"88188","be"
"88189","ignorant"
"88190","of"
"88191","what"
"88192","you"
"88193","and"
"88194","jane"
"88195","seem"
"88196","so"
"88197","well"
"88198","to"
"88199","understand"
"88200","oh"
"88201","yes"
"88202","that"
"88203","that"
"88204","is"
"88205","the"
"88206","worst"
"88207","of"
"88208","all"
"88209","till"
"88210","i"
"88211","was"
"88212","in"
"88213","kent"
"88214","and"
"88215","saw"
"88216","so"
"88217","much"
"88218","both"
"88219","of"
"88220","mr"
"88221","darcy"
"88222","and"
"88223","his"
"88224","relation"
"88225","colonel"
"88226","fitzwilliam"
"88227","i"
"88228","was"
"88229","ignorant"
"88230","of"
"88231","the"
"88232","truth"
"88233","myself"
"88234","and"
"88235","when"
"88236","i"
"88237","returned"
"88238","home"
"88239","the"
"88240","shire"
"88241","was"
"88242","to"
"88243","leave"
"88244","meryton"
"88245","in"
"88246","a"
"88247","week"
"88248","or"
"88249","fortnight's"
"88250","time"
"88251","as"
"88252","that"
"88253","was"
"88254","the"
"88255","case"
"88256","neither"
"88257","jane"
"88258","to"
"88259","whom"
"88260","i"
"88261","related"
"88262","the"
"88263","whole"
"88264","nor"
"88265","i"
"88266","thought"
"88267","it"
"88268","necessary"
"88269","to"
"88270","make"
"88271","our"
"88272","knowledge"
"88273","public"
"88274","for"
"88275","of"
"88276","what"
"88277","use"
"88278","could"
"88279","it"
"88280","apparently"
"88281","be"
"88282","to"
"88283","any"
"88284","one"
"88285","that"
"88286","the"
"88287","good"
"88288","opinion"
"88289","which"
"88290","all"
"88291","the"
"88292","neighbourhood"
"88293","had"
"88294","of"
"88295","him"
"88296","should"
"88297","then"
"88298","be"
"88299","overthrown"
"88300","and"
"88301","even"
"88302","when"
"88303","it"
"88304","was"
"88305","settled"
"88306","that"
"88307","lydia"
"88308","should"
"88309","go"
"88310","with"
"88311","mrs"
"88312","forster"
"88313","the"
"88314","necessity"
"88315","of"
"88316","opening"
"88317","her"
"88318","eyes"
"88319","to"
"88320","his"
"88321","character"
"88322","never"
"88323","occurred"
"88324","to"
"88325","me"
"88326","that"
"88327","she"
"88328","could"
"88329","be"
"88330","in"
"88331","any"
"88332","danger"
"88333","from"
"88334","the"
"88335","deception"
"88336","never"
"88337","entered"
"88338","my"
"88339","head"
"88340","that"
"88341","such"
"88342","a"
"88343","consequence"
"88344","as"
"88345","this"
"88346","could"
"88347","ensue"
"88348","you"
"88349","may"
"88350","easily"
"88351","believe"
"88352","was"
"88353","far"
"88354","enough"
"88355","from"
"88356","my"
"88357","thoughts"
"88358","when"
"88359","they"
"88360","all"
"88361","removed"
"88362","to"
"88363","brighton"
"88364","therefore"
"88365","you"
"88366","had"
"88367","no"
"88368","reason"
"88369","i"
"88370","suppose"
"88371","to"
"88372","believe"
"88373","them"
"88374","fond"
"88375","of"
"88376","each"
"88377","other"
"88378","not"
"88379","the"
"88380","slightest"
"88381","i"
"88382","can"
"88383","remember"
"88384","no"
"88385","symptom"
"88386","of"
"88387","affection"
"88388","on"
"88389","either"
"88390","side"
"88391","and"
"88392","had"
"88393","anything"
"88394","of"
"88395","the"
"88396","kind"
"88397","been"
"88398","perceptible"
"88399","you"
"88400","must"
"88401","be"
"88402","aware"
"88403","that"
"88404","ours"
"88405","is"
"88406","not"
"88407","a"
"88408","family"
"88409","on"
"88410","which"
"88411","it"
"88412","could"
"88413","be"
"88414","thrown"
"88415","away"
"88416","when"
"88417","first"
"88418","he"
"88419","entered"
"88420","the"
"88421","corps"
"88422","she"
"88423","was"
"88424","ready"
"88425","enough"
"88426","to"
"88427","admire"
"88428","him"
"88429","but"
"88430","so"
"88431","we"
"88432","all"
"88433","were"
"88434","every"
"88435","girl"
"88436","in"
"88437","or"
"88438","near"
"88439","meryton"
"88440","was"
"88441","out"
"88442","of"
"88443","her"
"88444","senses"
"88445","about"
"88446","him"
"88447","for"
"88448","the"
"88449","first"
"88450","two"
"88451","months"
"88452","but"
"88453","he"
"88454","never"
"88455","distinguished"
"88456","her"
"88457","by"
"88458","any"
"88459","particular"
"88460","attention"
"88461","and"
"88462","consequently"
"88463","after"
"88464","a"
"88465","moderate"
"88466","period"
"88467","of"
"88468","extravagant"
"88469","and"
"88470","wild"
"88471","admiration"
"88472","her"
"88473","fancy"
"88474","for"
"88475","him"
"88476","gave"
"88477","way"
"88478","and"
"88479","others"
"88480","of"
"88481","the"
"88482","regiment"
"88483","who"
"88484","treated"
"88485","her"
"88486","with"
"88487","more"
"88488","distinction"
"88489","again"
"88490","became"
"88491","her"
"88492","favourites"
"88493","it"
"88494","may"
"88495","be"
"88496","easily"
"88497","believed"
"88498","that"
"88499","however"
"88500","little"
"88501","of"
"88502","novelty"
"88503","could"
"88504","be"
"88505","added"
"88506","to"
"88507","their"
"88508","fears"
"88509","hopes"
"88510","and"
"88511","conjectures"
"88512","on"
"88513","this"
"88514","interesting"
"88515","subject"
"88516","by"
"88517","its"
"88518","repeated"
"88519","discussion"
"88520","no"
"88521","other"
"88522","could"
"88523","detain"
"88524","them"
"88525","from"
"88526","it"
"88527","long"
"88528","during"
"88529","the"
"88530","whole"
"88531","of"
"88532","the"
"88533","journey"
"88534","from"
"88535","elizabeth's"
"88536","thoughts"
"88537","it"
"88538","was"
"88539","never"
"88540","absent"
"88541","fixed"
"88542","there"
"88543","by"
"88544","the"
"88545","keenest"
"88546","of"
"88547","all"
"88548","anguish"
"88549","self"
"88550","reproach"
"88551","she"
"88552","could"
"88553","find"
"88554","no"
"88555","interval"
"88556","of"
"88557","ease"
"88558","or"
"88559","forgetfulness"
"88560","they"
"88561","travelled"
"88562","as"
"88563","expeditiously"
"88564","as"
"88565","possible"
"88566","and"
"88567","sleeping"
"88568","one"
"88569","night"
"88570","on"
"88571","the"
"88572","road"
"88573","reached"
"88574","longbourn"
"88575","by"
"88576","dinner"
"88577","time"
"88578","the"
"88579","next"
"88580","day"
"88581","it"
"88582","was"
"88583","a"
"88584","comfort"
"88585","to"
"88586","elizabeth"
"88587","to"
"88588","consider"
"88589","that"
"88590","jane"
"88591","could"
"88592","not"
"88593","have"
"88594","been"
"88595","wearied"
"88596","by"
"88597","long"
"88598","expectations"
"88599","the"
"88600","little"
"88601","gardiners"
"88602","attracted"
"88603","by"
"88604","the"
"88605","sight"
"88606","of"
"88607","a"
"88608","chaise"
"88609","were"
"88610","standing"
"88611","on"
"88612","the"
"88613","steps"
"88614","of"
"88615","the"
"88616","house"
"88617","as"
"88618","they"
"88619","entered"
"88620","the"
"88621","paddock"
"88622","and"
"88623","when"
"88624","the"
"88625","carriage"
"88626","drove"
"88627","up"
"88628","to"
"88629","the"
"88630","door"
"88631","the"
"88632","joyful"
"88633","surprise"
"88634","that"
"88635","lighted"
"88636","up"
"88637","their"
"88638","faces"
"88639","and"
"88640","displayed"
"88641","itself"
"88642","over"
"88643","their"
"88644","whole"
"88645","bodies"
"88646","in"
"88647","a"
"88648","variety"
"88649","of"
"88650","capers"
"88651","and"
"88652","frisks"
"88653","was"
"88654","the"
"88655","first"
"88656","pleasing"
"88657","earnest"
"88658","of"
"88659","their"
"88660","welcome"
"88661","elizabeth"
"88662","jumped"
"88663","out"
"88664","and"
"88665","after"
"88666","giving"
"88667","each"
"88668","of"
"88669","them"
"88670","a"
"88671","hasty"
"88672","kiss"
"88673","hurried"
"88674","into"
"88675","the"
"88676","vestibule"
"88677","where"
"88678","jane"
"88679","who"
"88680","came"
"88681","running"
"88682","down"
"88683","from"
"88684","her"
"88685","mother's"
"88686","apartment"
"88687","immediately"
"88688","met"
"88689","her"
"88690","elizabeth"
"88691","as"
"88692","she"
"88693","affectionately"
"88694","embraced"
"88695","her"
"88696","whilst"
"88697","tears"
"88698","filled"
"88699","the"
"88700","eyes"
"88701","of"
"88702","both"
"88703","lost"
"88704","not"
"88705","a"
"88706","moment"
"88707","in"
"88708","asking"
"88709","whether"
"88710","anything"
"88711","had"
"88712","been"
"88713","heard"
"88714","of"
"88715","the"
"88716","fugitives"
"88717","not"
"88718","yet"
"88719","replied"
"88720","jane"
"88721","but"
"88722","now"
"88723","that"
"88724","my"
"88725","dear"
"88726","uncle"
"88727","is"
"88728","come"
"88729","i"
"88730","hope"
"88731","everything"
"88732","will"
"88733","be"
"88734","well"
"88735","is"
"88736","my"
"88737","father"
"88738","in"
"88739","town"
"88740","yes"
"88741","he"
"88742","went"
"88743","on"
"88744","tuesday"
"88745","as"
"88746","i"
"88747","wrote"
"88748","you"
"88749","word"
"88750","and"
"88751","have"
"88752","you"
"88753","heard"
"88754","from"
"88755","him"
"88756","often"
"88757","we"
"88758","have"
"88759","heard"
"88760","only"
"88761","twice"
"88762","he"
"88763","wrote"
"88764","me"
"88765","a"
"88766","few"
"88767","lines"
"88768","on"
"88769","wednesday"
"88770","to"
"88771","say"
"88772","that"
"88773","he"
"88774","had"
"88775","arrived"
"88776","in"
"88777","safety"
"88778","and"
"88779","to"
"88780","give"
"88781","me"
"88782","his"
"88783","directions"
"88784","which"
"88785","i"
"88786","particularly"
"88787","begged"
"88788","him"
"88789","to"
"88790","do"
"88791","he"
"88792","merely"
"88793","added"
"88794","that"
"88795","he"
"88796","should"
"88797","not"
"88798","write"
"88799","again"
"88800","till"
"88801","he"
"88802","had"
"88803","something"
"88804","of"
"88805","importance"
"88806","to"
"88807","mention"
"88808","and"
"88809","my"
"88810","mother"
"88811","how"
"88812","is"
"88813","she"
"88814","how"
"88815","are"
"88816","you"
"88817","all"
"88818","my"
"88819","mother"
"88820","is"
"88821","tolerably"
"88822","well"
"88823","i"
"88824","trust"
"88825","though"
"88826","her"
"88827","spirits"
"88828","are"
"88829","greatly"
"88830","shaken"
"88831","she"
"88832","is"
"88833","up"
"88834","stairs"
"88835","and"
"88836","will"
"88837","have"
"88838","great"
"88839","satisfaction"
"88840","in"
"88841","seeing"
"88842","you"
"88843","all"
"88844","she"
"88845","does"
"88846","not"
"88847","yet"
"88848","leave"
"88849","her"
"88850","dressing"
"88851","room"
"88852","mary"
"88853","and"
"88854","kitty"
"88855","thank"
"88856","heaven"
"88857","are"
"88858","quite"
"88859","well"
"88860","but"
